OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01601259,Sample-Routine,Water,Surface Water,2016-05-09,09:10:00,PDT,,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),,U.S. Geological Survey-Water Resources Discipline,USGS-12505450,,MM-48391A,,"Stable, normal stage",Routine sample,,,10,USGS parameter code 82398,Equal width increment (ewi),,US DH-81 with Teflon cap and nozzle,NWIS-103859580,,,Nitrate,Dissolved,11.6,mg/l asNO3,,Accepted,,Actual,,,,,,,,,,,71851,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01601552,Sample-Routine,Water,Groundwater,2016-09-06,10:00:00,PDT,,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),,USGS - Washington Water Science Center,USGS-470345122100701,,L-2510114 Samples were received chilled at the WHOI lab.  X=no date or time on DOC,,Not applicable,Not applicable,,,8040,USGS parameter code 82398,Spigot,,None,NWIS-105744270,,,Nitrate,Dissolved,1.46,mg/l as N,,Accepted,,Actual,,,,,,,,,,,00618,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01601552,Sample-Routine,Water,Groundwater,2016-09-06,10:00:00,PDT,,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),,USGS - Washington Water Science Center,USGS-470345122100701,,L-2510114 Samples were received chilled at the WHOI lab.  X=no date or time on DOC,,Not applicable,Not applicable,,,8040,USGS parameter code 82398,Spigot,,None,NWIS-105744461,,,Nitrate,Dissolved,6.44,mg/l asNO3,,Accepted,,Actual,,,,,,,,,,,71851,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01601406,Quality Control Sample-Field Replicate,Water,Surface Water,2016-07-26,12:30:00,PDT,,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),,U.S. Geological Survey-Water Resources Discipline,USGS-12056500,,,,"Stable, normal stage",Not applicable,,,10,USGS parameter code 82398,Equal width increment (ewi),,US DH-81,NWIS-105336588,Not Detected,,Nitrate,Dissolved,,,,Accepted,,Actual,,,,,,,,,,,00618,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,Historical Lower Reporting Limit,0.010,mg/l as N,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01601406,Quality Control Sample-Field Replicate,Water,Surface Water,2016-07-26,12:30:00,PDT,,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),,U.S. Geological Survey-Water Resources Discipline,USGS-12056500,,,,"Stable, normal stage",Not applicable,,,10,USGS parameter code 82398,Equal width increment (ewi),,US DH-81,NWIS-105336612,Not Detected,,Nitrate,Dissolved,,,,Accepted,,Actual,,,,,,,,,,,71851,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,Historical Lower Reporting Limit,0.044,mg/l asNO3,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01601355,Sample-Routine,Water,Surface Water,2016-07-11,08:10:00,PDT,,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),,U.S. Geological Survey-Water Resources Discipline,USGS-12510500,,,,"Stable, normal stage",Routine sample,,,10,USGS parameter code 82398,Equal width increment (ewi),,US DH-95 Teflon bottle,NWIS-105119403,,,Nitrate,Dissolved,0.801,mg/l as N,,Accepted,,Actual,,,,,,,,,,,00618,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01601355,Sample-Routine,Water,Surface Water,2016-07-11,08:10:00,PDT,,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),,U.S. Geological Survey-Water Resources Discipline,USGS-12510500,,,,"Stable, normal stage",Routine sample,,,10,USGS parameter code 82398,Equal width increment (ewi),,US DH-95 Teflon bottle,NWIS-105119682,,,Nitrate,Dissolved,3.54,mg/l asNO3,,Accepted,,Actual,,,,,,,,,,,71851,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01601030,Sample-Routine,Water,Surface Water,2016-03-09,10:00:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-12447390,,A-0780003 Attn: Teresa Kirschling: LIS-IP alkalinity/pH and conductance,,Not determined,Routine sample,,,70,USGS parameter code 82398,Grab sample  (dip),,Grab sample,NWIS-103518639,,,Nitrate,Dissolved,0.020,mg/l as N,,Accepted,,Actual,,,,,,,,,,,00618,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01601030,Sample-Routine,Water,Surface Water,2016-03-09,10:00:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-12447390,,A-0780003 Attn: Teresa Kirschling: LIS-IP alkalinity/pH and conductance,,Not determined,Routine sample,,,70,USGS parameter code 82398,Grab sample  (dip),,Grab sample,NWIS-103518665,,,Nitrate,Dissolved,0.090,mg/l asNO3,,Accepted,,Actual,,,,,,,,,,,71851,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01700316,Sample-Routine,Water,Groundwater,2016-11-22,12:30:00,PST,,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),,USGS - Washington Water Science Center,USGS-470619123271701,,L-3280025 Samples were received chilled at the WHOI lab.,,Not applicable,Not applicable,,,8040,USGS parameter code 82398,Spigot,,None,NWIS-106306130,,,Nitrate,Dissolved,0.087,mg/l as N,,Accepted,,Actual,,,,,,,,,,,00618,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01700316,Sample-Routine,Water,Groundwater,2016-11-22,12:30:00,PST,,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),,USGS - Washington Water Science Center,USGS-470619123271701,,L-3280025 Samples were received chilled at the WHOI lab.,,Not applicable,Not applicable,,,8040,USGS parameter code 82398,Spigot,,None,NWIS-106306319,,,Nitrate,Dissolved,0.384,mg/l asNO3,,Accepted,,Actual,,,,,,,,,,,71851,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01700081,Quality Control Sample-Field Replicate,Water,Groundwater,2016-11-08,10:30:00,PST,,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),,USGS - Washington Water Science Center,USGS-474729122224801,,L-3140072 Samples were received chilled at the WHOI lab.,,Not applicable,Not applicable,,,8040,USGS parameter code 82398,Spigot,,None,NWIS-106201016,Not Detected,,Nitrate,Dissolved,,,,Accepted,,Actual,,,,,,,,,,,00618,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,Historical Lower Reporting Limit,0.040,mg/l as N,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01700081,Quality Control Sample-Field Replicate,Water,Groundwater,2016-11-08,10:30:00,PST,,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),,USGS - Washington Water Science Center,USGS-474729122224801,,L-3140072 Samples were received chilled at the WHOI lab.,,Not applicable,Not applicable,,,8040,USGS parameter code 82398,Spigot,,None,NWIS-106201207,Not Detected,,Nitrate,Dissolved,,,,Accepted,,Actual,,,,,,,,,,,71851,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,Historical Lower Reporting Limit,0.177,mg/l asNO3,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01700059,Sample-Routine,Water,Surface Water,2016-10-24,11:10:00,PDT,,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),,U.S. Geological Survey-Water Resources Discipline,USGS-12510500,,,,"Stable, normal stage",Routine sample,,,10,USGS parameter code 82398,Equal width increment (ewi),,US DH-95 Teflon bottle,NWIS-106131254,,,Nitrate,Dissolved,0.881,mg/l as N,,Accepted,,Actual,,,,,,,,,,,00618,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01700059,Sample-Routine,Water,Surface Water,2016-10-24,11:10:00,PDT,,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),,U.S. Geological Survey-Water Resources Discipline,USGS-12510500,,,,"Stable, normal stage",Routine sample,,,10,USGS parameter code 82398,Equal width increment (ewi),,US DH-95 Teflon bottle,NWIS-106131533,,,Nitrate,Dissolved,3.90,mg/l asNO3,,Accepted,,Actual,,,,,,,,,,,71851,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01700334,Sample-Routine,Water,Groundwater,2016-12-05,13:00:00,PST,,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),,USGS - Washington Water Science Center,USGS-472900122115001,,L-3430100 Numerical result and (or) metadata revised; see NWQL Technical Memorandum 2022.01,,Not applicable,Not applicable,,,8040,USGS parameter code 82398,Spigot,,None,NWIS-106347401,,,Nitrate,Dissolved,0.345,mg/l as N,,Accepted,,Actual,,,,,,,,,,,00618,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01700334,Sample-Routine,Water,Groundwater,2016-12-05,13:00:00,PST,,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),,USGS - Washington Water Science Center,USGS-472900122115001,,L-3430100 Numerical result and (or) metadata revised; see NWQL Technical Memorandum 2022.01,,Not applicable,Not applicable,,,8040,USGS parameter code 82398,Spigot,,None,NWIS-106347592,,,Nitrate,Dissolved,1.53,mg/l asNO3,,Accepted,,Actual,,,,,,,,,,,71851,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01601493,Sample-Routine,Water,Surface Water,2016-08-29,08:20:00,PDT,,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),,U.S. Geological Survey-Water Resources Discipline,USGS-12510500,,,,"Stable, normal stage",Routine sample,,,10,USGS parameter code 82398,Equal width increment (ewi),,US DH-81 with Teflon cap and nozzle,NWIS-105635833,,,Nitrate,Dissolved,1.09,mg/l as N,,Accepted,,Actual,,,,,,,,,,,00618,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01601493,Sample-Routine,Water,Surface Water,2016-08-29,08:20:00,PDT,,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),,U.S. Geological Survey-Water Resources Discipline,USGS-12510500,,,,"Stable, normal stage",Routine sample,,,10,USGS parameter code 82398,Equal width increment (ewi),,US DH-81 with Teflon cap and nozzle,NWIS-105636114,,,Nitrate,Dissolved,4.83,mg/l asNO3,,Accepted,,Actual,,,,,,,,,,,71851,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01601266,Sample-Routine,Water,Surface Water,2016-06-13,08:10:00,PDT,,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),,U.S. Geological Survey-Water Resources Discipline,USGS-12510500,,,,"Stable, normal stage",Routine sample,,,10,USGS parameter code 82398,Equal width increment (ewi),,US DH-95 Teflon bottle,NWIS-104783604,,,Nitrate,Dissolved,0.806,mg/l as N,,Accepted,,Actual,,,,,,,,,,,00618,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01601266,Sample-Routine,Water,Surface Water,2016-06-13,08:10:00,PDT,,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),,U.S. Geological Survey-Water Resources Discipline,USGS-12510500,,,,"Stable, normal stage",Routine sample,,,10,USGS parameter code 82398,Equal width increment (ewi),,US DH-95 Teflon bottle,NWIS-104783886,,,Nitrate,Dissolved,3.57,mg/l asNO3,,Accepted,,Actual,,,,,,,,,,,71851,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01601400,Quality Control Sample-Field Replicate,Water,Groundwater,2016-07-21,12:30:00,PDT,,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),,USGS - Washington Water Science Center,USGS-470915119182601,,L-2040043 X=place samples by sets in bags  Samples were received chilled at the WHOI lab.,,Not applicable,Not applicable,,,8040,USGS parameter code 82398,Spigot,,None,NWIS-107473843,Not Detected,,Nitrate,Dissolved,,,,Accepted,,Actual,,,,,,,,,,,00618,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,Historical Lower Reporting Limit,0.040,mg/l as N,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01601400,Quality Control Sample-Field Replicate,Water,Groundwater,2016-07-21,12:30:00,PDT,,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),,USGS - Washington Water Science Center,USGS-470915119182601,,L-2040043 X=place samples by sets in bags  Samples were received chilled at the WHOI lab.,,Not applicable,Not applicable,,,8040,USGS parameter code 82398,Spigot,,None,NWIS-107474304,Not Detected,,Nitrate,Dissolved,,,,Accepted,,Actual,,,,,,,,,,,71851,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,Historical Lower Reporting Limit,0.177,mg/l asNO3,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01601456,Quality Control Sample-Field Replicate,Water,Groundwater,2016-08-08,12:30:00,PDT,,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),,USGS - Washington Water Science Center,USGS-461801118182602,,L-2220153 Samples were received chilled at the WHOI lab.,,Not applicable,Not applicable,,,8040,USGS parameter code 82398,Spigot,,None,NWIS-105464746,,,Nitrate,Dissolved,2.57,mg/l as N,,Accepted,,Actual,,,,,,,,,,,00618,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01601456,Quality Control Sample-Field Replicate,Water,Groundwater,2016-08-08,12:30:00,PDT,,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),,USGS - Washington Water Science Center,USGS-461801118182602,,L-2220153 Samples were received chilled at the WHOI lab.,,Not applicable,Not applicable,,,8040,USGS parameter code 82398,Spigot,,None,NWIS-105465210,,,Nitrate,Dissolved,11.4,mg/l asNO3,,Accepted,,Actual,,,,,,,,,,,71851,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01700289,Sample-Routine,Water,Groundwater,2016-11-07,14:15:00,PST,,,,,0.8,feet,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-474852117363001,,L-3210043 Changed Station ID to current per R. Huffman. JPC 11/30/16,,Not applicable,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-106300178,,,Nitrate,Dissolved,3.06,mg/l as N,,Accepted,,Actual,,,,,,,,,,,00618,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01700289,Sample-Routine,Water,Groundwater,2016-11-07,14:15:00,PST,,,,,0.8,feet,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-474852117363001,,L-3210043 Changed Station ID to current per R. Huffman. JPC 11/30/16,,Not applicable,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-106300185,,,Nitrate,Dissolved,13.5,mg/l asNO3,,Accepted,,Actual,,,,,,,,,,,71851,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01601421,Sample-Routine,Water,Groundwater,2016-07-26,09:50:00,PDT,,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),,USGS - Washington Water Science Center,USGS-472854118152701,,L-2090147 Samples were received chilled at the WHOI lab. Samples were received chilled at the WHOI lab.,,Not applicable,Not applicable,,,8040,USGS parameter code 82398,Spigot,,None,NWIS-105338558,,,Nitrate,Dissolved,0.243,mg/l as N,,Accepted,,Actual,,,,,,,,,,,00618,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01601421,Sample-Routine,Water,Groundwater,2016-07-26,09:50:00,PDT,,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),,USGS - Washington Water Science Center,USGS-472854118152701,,L-2090147 Samples were received chilled at the WHOI lab. Samples were received chilled at the WHOI lab.,,Not applicable,Not applicable,,,8040,USGS parameter code 82398,Spigot,,None,NWIS-105339005,,,Nitrate,Dissolved,1.08,mg/l asNO3,,Accepted,,Actual,,,,,,,,,,,71851,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01700297,Sample-Routine,Water,Groundwater,2016-11-09,11:15:00,PST,,,,,2.1,feet,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-475252117393201,,L-3210031 Changed Station ID to current per R. Huffman. JPC 11/30/16,,Not applicable,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-108945282,,,Nitrate,Dissolved,1.45,mg/l as N,,Accepted,,Actual,,,,,,,,,,,00618,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01700297,Sample-Routine,Water,Groundwater,2016-11-09,11:15:00,PST,,,,,2.1,feet,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-475252117393201,,L-3210031 Changed Station ID to current per R. Huffman. JPC 11/30/16,,Not applicable,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-108945289,,,Nitrate,Dissolved,6.41,mg/l asNO3,,Accepted,,Actual,,,,,,,,,,,71851,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01601250,Sample-Routine,Water,Surface Water,2016-04-06,12:40:00,PDT,,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),,U.S. Geological Survey-Water Resources Discipline,USGS-12056500,,,,"Stable, normal stage",Not applicable,,,40,USGS parameter code 82398,Multiple verticals,,US DH-95 plastic bottle,NWIS-103629434,,,Nitrate,Dissolved,0.020,mg/l as N,,Accepted,,Actual,,,,,,,,,,,00618,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01601250,Sample-Routine,Water,Surface Water,2016-04-06,12:40:00,PDT,,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),,U.S. Geological Survey-Water Resources Discipline,USGS-12056500,,,,"Stable, normal stage",Not applicable,,,40,USGS parameter code 82398,Multiple verticals,,US DH-95 plastic bottle,NWIS-103629458,,,Nitrate,Dissolved,0.088,mg/l asNO3,,Accepted,,Actual,,,,,,,,,,,71851,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01700208,Sample-Routine,Water,Groundwater,2016-10-27,17:30:00,PDT,,,,,1.8,feet,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-475004117453001,,,,Not applicable,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-108945141,,,Nitrate,Dissolved,1.16,mg/l as N,,Accepted,,Actual,,,,,,,,,,,00618,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01700208,Sample-Routine,Water,Groundwater,2016-10-27,17:30:00,PDT,,,,,1.8,feet,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-475004117453001,,,,Not applicable,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-108945148,,,Nitrate,Dissolved,5.11,mg/l asNO3,,Accepted,,Actual,,,,,,,,,,,71851,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01601368,Sample-Routine,Water,Groundwater,2016-06-28,11:00:00,PDT,,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),,USGS - Washington Water Science Center,USGS-464016119543901,,L-1820169 Samples were received chilled at the WHOI lab.,,Not applicable,Not applicable,,,8040,USGS parameter code 82398,Spigot,,None,NWIS-105140686,,,Nitrate,Dissolved,0.223,mg/l as N,,Accepted,,Actual,,,,,,,,,,,00618,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01601368,Sample-Routine,Water,Groundwater,2016-06-28,11:00:00,PDT,,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),,USGS - Washington Water Science Center,USGS-464016119543901,,L-1820169 Samples were received chilled at the WHOI lab.,,Not applicable,Not applicable,,,8040,USGS parameter code 82398,Spigot,,None,NWIS-105141150,,,Nitrate,Dissolved,0.986,mg/l asNO3,,Accepted,,Actual,,,,,,,,,,,71851,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01700286,Sample-Routine,Water,Groundwater,2016-11-07,13:00:00,PST,,,,,1.2,feet,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-474852117363001,,,,Not applicable,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-108945156,,,Nitrate,Dissolved,1.04,mg/l as N,,Accepted,,Actual,,,,,,,,,,,00618,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
