result_id,site_id,site_name,lat,lon,huc8,state_fips,county_fips5,provider,sample_date,chemical,water_type,location_type,activity_media,activity_media_sub,is_nondetect,value_for_stats,value_std,std_unit,rl_raw,detect_condition
NWIS-119968362,USGS-12211390,"KAMM CREEK AT KAMM ROAD NEAR LYNDEN, WA",48.956505870000001,-122.4023826,17110004,53,53073,NWIS,2020-03-18,nitrate,surface_water,NULL,Water,Surface Water,0,8.7899999999999991,8.7899999999999991,mg/L as N,NULL,NULL
NWIS-119968407,USGS-12211390,"KAMM CREEK AT KAMM ROAD NEAR LYNDEN, WA",48.956505870000001,-122.4023826,17110004,53,53073,NWIS,2020-04-15,nitrate,surface_water,NULL,Water,Surface Water,0,8.5,8.5,mg/L as N,NULL,NULL
NWIS-119968451,USGS-12211390,"KAMM CREEK AT KAMM ROAD NEAR LYNDEN, WA",48.956505870000001,-122.4023826,17110004,53,53073,NWIS,2020-04-28,nitrate,surface_water,NULL,Water,Surface Water,0,8.3699999999999992,8.3699999999999992,mg/L as N,NULL,NULL
NWIS-118900754,USGS-12211390,"KAMM CREEK AT KAMM ROAD NEAR LYNDEN, WA",48.956505870000001,-122.4023826,17110004,53,53073,NWIS,2020-03-04,nitrate,surface_water,NULL,Water,Surface Water,0,7.2000000000000002,7.2000000000000002,mg/L as N,NULL,NULL
NWIS-118632575,USGS-12211390,"KAMM CREEK AT KAMM ROAD NEAR LYNDEN, WA",48.956505870000001,-122.4023826,17110004,53,53073,NWIS,2020-02-27,nitrate,surface_water,NULL,Water,Surface Water,0,8.1400000000000006,8.1400000000000006,mg/L as N,NULL,NULL
NWIS-118560283,USGS-12211390,"KAMM CREEK AT KAMM ROAD NEAR LYNDEN, WA",48.956505870000001,-122.4023826,17110004,53,53073,NWIS,2020-01-21,nitrate,surface_water,NULL,Water,Surface Water,0,6.0800000000000001,6.0800000000000001,mg/L as N,NULL,NULL
NWIS-118560296,USGS-12211390,"KAMM CREEK AT KAMM ROAD NEAR LYNDEN, WA",48.956505870000001,-122.4023826,17110004,53,53073,NWIS,2020-02-11,nitrate,surface_water,NULL,Water,Surface Water,0,4.7699999999999996,4.7699999999999996,mg/L as N,NULL,NULL
NWIS-118357107,USGS-12211390,"KAMM CREEK AT KAMM ROAD NEAR LYNDEN, WA",48.956505870000001,-122.4023826,17110004,53,53073,NWIS,2019-12-16,nitrate,surface_water,NULL,Water,Surface Water,0,8.0500000000000007,8.0500000000000007,mg/L as N,NULL,NULL
NWIS-118240505,USGS-12211390,"KAMM CREEK AT KAMM ROAD NEAR LYNDEN, WA",48.956505870000001,-122.4023826,17110004,53,53073,NWIS,2019-11-25,nitrate,surface_water,NULL,Water,Surface Water,0,6.6500000000000004,6.6500000000000004,mg/L as N,NULL,NULL
NWIS-118237376,USGS-12211390,"KAMM CREEK AT KAMM ROAD NEAR LYNDEN, WA",48.956505870000001,-122.4023826,17110004,53,53073,NWIS,2019-12-06,nitrate,surface_water,NULL,Water,Surface Water,0,7.9800000000000004,7.9800000000000004,mg/L as N,NULL,NULL
NWIS-117431139,USGS-12211390,"KAMM CREEK AT KAMM ROAD NEAR LYNDEN, WA",48.956505870000001,-122.4023826,17110004,53,53073,NWIS,2019-07-24,nitrate,surface_water,NULL,Water,Surface Water,0,8.2899999999999991,8.2899999999999991,mg/L as N,NULL,NULL
NWIS-117849522,USGS-12211390,"KAMM CREEK AT KAMM ROAD NEAR LYNDEN, WA",48.956505870000001,-122.4023826,17110004,53,53073,NWIS,2019-09-18,nitrate,surface_water,NULL,Water,Surface Water,0,8.2599999999999998,8.2599999999999998,mg/L as N,NULL,NULL
NWIS-117849532,USGS-12211390,"KAMM CREEK AT KAMM ROAD NEAR LYNDEN, WA",48.956505870000001,-122.4023826,17110004,53,53073,NWIS,2019-08-28,nitrate,surface_water,NULL,Water,Surface Water,0,8.9299999999999997,8.9299999999999997,mg/L as N,NULL,NULL
NWIS-116992722,USGS-12211390,"KAMM CREEK AT KAMM ROAD NEAR LYNDEN, WA",48.956505870000001,-122.4023826,17110004,53,53073,NWIS,2019-05-09,nitrate,surface_water,NULL,Water,Surface Water,0,9.0299999999999994,9.0299999999999994,mg/L as N,NULL,NULL
NWIS-112227047,USGS-12212050,"FISHTRAP CREEK AT FRONT STREET AT LYNDEN, WA",48.938725699999999,-122.4790532,17110004,53,53073,NWIS,2018-10-30,nitrate,surface_water,NULL,Water,Surface Water,0,1.3300000000000001,1.3300000000000001,mg/L as N,NULL,NULL
NWIS-116992711,USGS-12212050,"FISHTRAP CREEK AT FRONT STREET AT LYNDEN, WA",48.938725699999999,-122.4790532,17110004,53,53073,NWIS,2019-05-10,nitrate,surface_water,NULL,Water,Surface Water,0,1.75,1.75,mg/L as N,NULL,NULL
NWIS-116256287,USGS-12212050,"FISHTRAP CREEK AT FRONT STREET AT LYNDEN, WA",48.938725699999999,-122.4790532,17110004,53,53073,NWIS,2019-03-29,nitrate,surface_water,NULL,Water,Surface Water,0,1.8799999999999999,1.8799999999999999,mg/L as N,NULL,NULL
NWIS-117431129,USGS-12212050,"FISHTRAP CREEK AT FRONT STREET AT LYNDEN, WA",48.938725699999999,-122.4790532,17110004,53,53073,NWIS,2019-07-24,nitrate,surface_water,NULL,Water,Surface Water,0,0.81399999999999995,0.81399999999999995,mg/L as N,NULL,NULL
NWIS-118240489,USGS-12212050,"FISHTRAP CREEK AT FRONT STREET AT LYNDEN, WA",48.938725699999999,-122.4790532,17110004,53,53073,NWIS,2019-11-25,nitrate,surface_water,NULL,Water,Surface Water,0,1.8300000000000001,1.8300000000000001,mg/L as N,NULL,NULL
NWIS-118237347,USGS-12212050,"FISHTRAP CREEK AT FRONT STREET AT LYNDEN, WA",48.938725699999999,-122.4790532,17110004,53,53073,NWIS,2019-12-06,nitrate,surface_water,NULL,Water,Surface Water,0,1.9199999999999999,1.9199999999999999,mg/L as N,NULL,NULL
NWIS-117849492,USGS-12212050,"FISHTRAP CREEK AT FRONT STREET AT LYNDEN, WA",48.938725699999999,-122.4790532,17110004,53,53073,NWIS,2019-09-18,nitrate,surface_water,NULL,Water,Surface Water,0,0.78400000000000003,0.78400000000000003,mg/L as N,NULL,NULL
NWIS-117849502,USGS-12212050,"FISHTRAP CREEK AT FRONT STREET AT LYNDEN, WA",48.938725699999999,-122.4790532,17110004,53,53073,NWIS,2019-09-25,nitrate,surface_water,NULL,Water,Surface Water,0,0.69899999999999995,0.69899999999999995,mg/L as N,NULL,NULL
NWIS-117849512,USGS-12212050,"FISHTRAP CREEK AT FRONT STREET AT LYNDEN, WA",48.938725699999999,-122.4790532,17110004,53,53073,NWIS,2019-08-28,nitrate,surface_water,NULL,Water,Surface Water,0,0.42099999999999999,0.42099999999999999,mg/L as N,NULL,NULL
NWIS-118357132,USGS-12212050,"FISHTRAP CREEK AT FRONT STREET AT LYNDEN, WA",48.938725699999999,-122.4790532,17110004,53,53073,NWIS,2019-12-16,nitrate,surface_water,NULL,Water,Surface Water,0,2.1200000000000001,2.1200000000000001,mg/L as N,NULL,NULL
NWIS-118560257,USGS-12212050,"FISHTRAP CREEK AT FRONT STREET AT LYNDEN, WA",48.938725699999999,-122.4790532,17110004,53,53073,NWIS,2020-01-21,nitrate,surface_water,NULL,Water,Surface Water,0,2.6400000000000001,2.6400000000000001,mg/L as N,NULL,NULL
NWIS-118900726,USGS-12212050,"FISHTRAP CREEK AT FRONT STREET AT LYNDEN, WA",48.938725699999999,-122.4790532,17110004,53,53073,NWIS,2020-03-04,nitrate,surface_water,NULL,Water,Surface Water,0,2.2799999999999998,2.2799999999999998,mg/L as N,NULL,NULL
NWIS-119968466,USGS-12212050,"FISHTRAP CREEK AT FRONT STREET AT LYNDEN, WA",48.938725699999999,-122.4790532,17110004,53,53073,NWIS,2020-05-04,nitrate,surface_water,NULL,Water,Surface Water,0,1.71,1.71,mg/L as N,NULL,NULL
NWIS-119968422,USGS-12212050,"FISHTRAP CREEK AT FRONT STREET AT LYNDEN, WA",48.938725699999999,-122.4790532,17110004,53,53073,NWIS,2020-04-28,nitrate,surface_water,NULL,Water,Surface Water,0,1.77,1.77,mg/L as N,NULL,NULL
NWIS-119968377,USGS-12212050,"FISHTRAP CREEK AT FRONT STREET AT LYNDEN, WA",48.938725699999999,-122.4790532,17110004,53,53073,NWIS,2020-04-15,nitrate,surface_water,NULL,Water,Surface Water,0,2.23,2.23,mg/L as N,NULL,NULL
NWIS-119990408,USGS-12212050,"FISHTRAP CREEK AT FRONT STREET AT LYNDEN, WA",48.938725699999999,-122.4790532,17110004,53,53073,NWIS,2020-05-12,nitrate,surface_water,NULL,Water,Surface Water,0,1.8700000000000001,1.8700000000000001,mg/L as N,NULL,NULL
NWIS-120191401,USGS-12212050,"FISHTRAP CREEK AT FRONT STREET AT LYNDEN, WA",48.938725699999999,-122.4790532,17110004,53,53073,NWIS,2020-12-07,nitrate,surface_water,NULL,Water,Surface Water,0,2.3900000000000001,2.3900000000000001,mg/L as N,NULL,NULL
NWIS-119968348,USGS-12212050,"FISHTRAP CREEK AT FRONT STREET AT LYNDEN, WA",48.938725699999999,-122.4790532,17110004,53,53073,NWIS,2020-03-18,nitrate,surface_water,NULL,Water,Surface Water,0,2.7799999999999998,2.7799999999999998,mg/L as N,NULL,NULL
NWIS-120380003,USGS-12212050,"FISHTRAP CREEK AT FRONT STREET AT LYNDEN, WA",48.938725699999999,-122.4790532,17110004,53,53073,NWIS,2020-11-12,nitrate,surface_water,NULL,Water,Surface Water,0,1.7,1.7,mg/L as N,NULL,NULL
NWIS-120380048,USGS-12212050,"FISHTRAP CREEK AT FRONT STREET AT LYNDEN, WA",48.938725699999999,-122.4790532,17110004,53,53073,NWIS,2020-10-28,nitrate,surface_water,NULL,Water,Surface Water,0,1.4199999999999999,1.4199999999999999,mg/L as N,NULL,NULL
NWIS-121095191,USGS-12212050,"FISHTRAP CREEK AT FRONT STREET AT LYNDEN, WA",48.938725699999999,-122.4790532,17110004,53,53073,NWIS,2021-04-16,nitrate,surface_water,NULL,Water,Surface Water,0,2.04,2.04,mg/L as N,NULL,NULL
NWIS-121255880,USGS-12212050,"FISHTRAP CREEK AT FRONT STREET AT LYNDEN, WA",48.938725699999999,-122.4790532,17110004,53,53073,NWIS,2021-04-05,nitrate,surface_water,NULL,Water,Surface Water,0,2.0699999999999998,2.0699999999999998,mg/L as N,NULL,NULL
NWIS-121255939,USGS-12212050,"FISHTRAP CREEK AT FRONT STREET AT LYNDEN, WA",48.938725699999999,-122.4790532,17110004,53,53073,NWIS,2021-05-17,nitrate,surface_water,NULL,Water,Surface Water,0,1.79,1.79,mg/L as N,NULL,NULL
NWIS-121351509,USGS-12212050,"FISHTRAP CREEK AT FRONT STREET AT LYNDEN, WA",48.938725699999999,-122.4790532,17110004,53,53073,NWIS,2021-06-17,nitrate,surface_water,NULL,Water,Surface Water,0,1.21,1.21,mg/L as N,NULL,NULL
NWIS-121557298,USGS-12212050,"FISHTRAP CREEK AT FRONT STREET AT LYNDEN, WA",48.938725699999999,-122.4790532,17110004,53,53073,NWIS,2021-07-26,nitrate,surface_water,NULL,Water,Surface Water,0,0.41899999999999998,0.41899999999999998,mg/L as N,NULL,NULL
NWIS-121255967,USGS-12212050,"FISHTRAP CREEK AT FRONT STREET AT LYNDEN, WA",48.938725699999999,-122.4790532,17110004,53,53073,NWIS,2021-05-25,nitrate,surface_water,NULL,Water,Surface Water,0,1.6699999999999999,1.6699999999999999,mg/L as N,NULL,NULL
NWIS-121266136,USGS-12212050,"FISHTRAP CREEK AT FRONT STREET AT LYNDEN, WA",48.938725699999999,-122.4790532,17110004,53,53073,NWIS,2021-06-07,nitrate,surface_water,NULL,Water,Surface Water,0,1.3700000000000001,1.3700000000000001,mg/L as N,NULL,NULL
NWIS-122538001,USGS-12212050,"FISHTRAP CREEK AT FRONT STREET AT LYNDEN, WA",48.938725699999999,-122.4790532,17110004,53,53073,NWIS,2021-10-12,nitrate,surface_water,NULL,Water,Surface Water,0,0.68400000000000005,0.68400000000000005,mg/L as N,NULL,NULL
NWIS-123008845,USGS-12212050,"FISHTRAP CREEK AT FRONT STREET AT LYNDEN, WA",48.938725699999999,-122.4790532,17110004,53,53073,NWIS,2022-01-24,nitrate,surface_water,NULL,Water,Surface Water,0,2.5499999999999998,2.5499999999999998,mg/L as N,NULL,NULL
NWIS-116046054,USGS-12212050,"FISHTRAP CREEK AT FRONT STREET AT LYNDEN, WA",48.938725699999999,-122.4790532,17110004,53,53073,NWIS,2019-02-27,nitrate,surface_water,NULL,Water,Surface Water,0,2.3700000000000001,2.3700000000000001,mg/L as N,NULL,NULL
NWIS-116046064,USGS-12212050,"FISHTRAP CREEK AT FRONT STREET AT LYNDEN, WA",48.938725699999999,-122.4790532,17110004,53,53073,NWIS,2019-02-28,nitrate,surface_water,NULL,Water,Surface Water,0,2.2999999999999998,2.2999999999999998,mg/L as N,NULL,NULL
NWIS-115632722,USGS-12212050,"FISHTRAP CREEK AT FRONT STREET AT LYNDEN, WA",48.938725699999999,-122.4790532,17110004,53,53073,NWIS,2018-12-06,nitrate,surface_water,NULL,Water,Surface Water,0,2.4100000000000001,2.4100000000000001,mg/L as N,NULL,NULL
NWIS-112005599,USGS-12212050,"FISHTRAP CREEK AT FRONT STREET AT LYNDEN, WA",48.938725699999999,-122.4790532,17110004,53,53073,NWIS,2018-09-26,nitrate,surface_water,NULL,Water,Surface Water,0,0.70999999999999996,0.70999999999999996,mg/L as N,NULL,NULL
NWIS-111722191,USGS-12212050,"FISHTRAP CREEK AT FRONT STREET AT LYNDEN, WA",48.938725699999999,-122.4790532,17110004,53,53073,NWIS,2018-09-05,nitrate,surface_water,NULL,Water,Surface Water,0,0.49399999999999999,0.49399999999999999,mg/L as N,NULL,NULL
NWIS-111722204,USGS-12212050,"FISHTRAP CREEK AT FRONT STREET AT LYNDEN, WA",48.938725699999999,-122.4790532,17110004,53,53073,NWIS,2018-07-26,nitrate,surface_water,NULL,Water,Surface Water,0,0.91000000000000003,0.91000000000000003,mg/L as N,NULL,NULL
NWIS-111094578,USGS-12212050,"FISHTRAP CREEK AT FRONT STREET AT LYNDEN, WA",48.938725699999999,-122.4790532,17110004,53,53073,NWIS,2018-06-12,nitrate,surface_water,NULL,Water,Surface Water,0,1.74,1.74,mg/L as N,NULL,NULL
NWIS-111094595,USGS-12212050,"FISHTRAP CREEK AT FRONT STREET AT LYNDEN, WA",48.938725699999999,-122.4790532,17110004,53,53073,NWIS,2018-06-13,nitrate,surface_water,NULL,Water,Surface Water,0,1.55,1.55,mg/L as N,NULL,NULL
NWIS-111094598,USGS-12212050,"FISHTRAP CREEK AT FRONT STREET AT LYNDEN, WA",48.938725699999999,-122.4790532,17110004,53,53073,NWIS,2018-06-13,ortho,surface_water,NULL,Water,Surface Water,0,8.0000000000000002E-3,8.0000000000000002E-3,mg/L as P,4.0000000000000001E-3,NULL
NWIS-123008860,USGS-12213100,"NOOKSACK RIVER AT FERNDALE, WA",48.844832490000002,-122.5893389,17110004,53,53073,NWIS,2022-01-24,nitrate,surface_water,NULL,Water,Surface Water,0,0.46100000000000002,0.46100000000000002,mg/L as N,NULL,NULL
NWIS-122537985,USGS-12213100,"NOOKSACK RIVER AT FERNDALE, WA",48.844832490000002,-122.5893389,17110004,53,53073,NWIS,2021-10-12,nitrate,surface_water,NULL,Water,Surface Water,0,0.221,0.221,mg/L as N,NULL,NULL
NWIS-121627487,USGS-12213100,"NOOKSACK RIVER AT FERNDALE, WA",48.844832490000002,-122.5893389,17110004,53,53073,NWIS,2021-08-12,nitrate,surface_water,NULL,Water,Surface Water,0,7.3999999999999996E-2,7.3999999999999996E-2,mg/L as N,NULL,NULL
NWIS-122372600,USGS-12213100,"NOOKSACK RIVER AT FERNDALE, WA",48.844832490000002,-122.5893389,17110004,53,53073,NWIS,2021-08-25,nitrate,surface_water,NULL,Water,Surface Water,0,8.4000000000000005E-2,8.4000000000000005E-2,mg/L as N,NULL,NULL
NWIS-121255953,USGS-12213100,"NOOKSACK RIVER AT FERNDALE, WA",48.844832490000002,-122.5893389,17110004,53,53073,NWIS,2021-05-17,nitrate,surface_water,NULL,Water,Surface Water,0,8.9999999999999997E-2,8.9999999999999997E-2,mg/L as N,NULL,NULL
NWIS-121255910,USGS-12213100,"NOOKSACK RIVER AT FERNDALE, WA",48.844832490000002,-122.5893389,17110004,53,53073,NWIS,2021-02-01,nitrate,surface_water,NULL,Water,Surface Water,0,0.46700000000000003,0.46700000000000003,mg/L as N,NULL,NULL
NWIS-121255865,USGS-12213100,"NOOKSACK RIVER AT FERNDALE, WA",48.844832490000002,-122.5893389,17110004,53,53073,NWIS,2021-04-05,nitrate,surface_water,NULL,Water,Surface Water,0,0.371,0.371,mg/L as N,NULL,NULL
NWIS-121095175,USGS-12213100,"NOOKSACK RIVER AT FERNDALE, WA",48.844832490000002,-122.5893389,17110004,53,53073,NWIS,2021-04-16,nitrate,surface_water,NULL,Water,Surface Water,0,0.27200000000000002,0.27200000000000002,mg/L as N,NULL,NULL
NWIS-120380033,USGS-12213100,"NOOKSACK RIVER AT FERNDALE, WA",48.844832490000002,-122.5893389,17110004,53,53073,NWIS,2021-01-07,nitrate,surface_water,NULL,Water,Surface Water,0,0.56899999999999995,0.56899999999999995,mg/L as N,NULL,NULL
NWIS-120191416,USGS-12213100,"NOOKSACK RIVER AT FERNDALE, WA",48.844832490000002,-122.5893389,17110004,53,53073,NWIS,2020-12-07,nitrate,surface_water,NULL,Water,Surface Water,0,0.44400000000000001,0.44400000000000001,mg/L as N,NULL,NULL
NWIS-119990423,USGS-12213100,"NOOKSACK RIVER AT FERNDALE, WA",48.844832490000002,-122.5893389,17110004,53,53073,NWIS,2020-05-12,nitrate,surface_water,NULL,Water,Surface Water,0,0.13200000000000001,0.13200000000000001,mg/L as N,NULL,NULL
NWIS-119968392,USGS-12213100,"NOOKSACK RIVER AT FERNDALE, WA",48.844832490000002,-122.5893389,17110004,53,53073,NWIS,2020-04-15,nitrate,surface_water,NULL,Water,Surface Water,0,0.317,0.317,mg/L as N,NULL,NULL
NWIS-119968436,USGS-12213100,"NOOKSACK RIVER AT FERNDALE, WA",48.844832490000002,-122.5893389,17110004,53,53073,NWIS,2020-04-28,nitrate,surface_water,NULL,Water,Surface Water,0,0.17199999999999999,0.17199999999999999,mg/L as N,NULL,NULL
NWIS-119968481,USGS-12213100,"NOOKSACK RIVER AT FERNDALE, WA",48.844832490000002,-122.5893389,17110004,53,53073,NWIS,2020-05-04,nitrate,surface_water,NULL,Water,Surface Water,0,0.186,0.186,mg/L as N,NULL,NULL
NWIS-119968333,USGS-12213100,"NOOKSACK RIVER AT FERNDALE, WA",48.844832490000002,-122.5893389,17110004,53,53073,NWIS,2020-03-17,nitrate,surface_water,NULL,Water,Surface Water,0,0.63900000000000001,0.63900000000000001,mg/L as N,NULL,NULL
NWIS-118900740,USGS-12213100,"NOOKSACK RIVER AT FERNDALE, WA",48.844832490000002,-122.5893389,17110004,53,53073,NWIS,2020-03-04,nitrate,surface_water,NULL,Water,Surface Water,0,0.51200000000000001,0.51200000000000001,mg/L as N,NULL,NULL
NWIS-118632559,USGS-12213100,"NOOKSACK RIVER AT FERNDALE, WA",48.844832490000002,-122.5893389,17110004,53,53073,NWIS,2020-02-27,nitrate,surface_water,NULL,Water,Surface Water,0,0.66800000000000004,0.66800000000000004,mg/L as N,NULL,NULL
NWIS-118560270,USGS-12213100,"NOOKSACK RIVER AT FERNDALE, WA",48.844832490000002,-122.5893389,17110004,53,53073,NWIS,2020-01-21,nitrate,surface_water,NULL,Water,Surface Water,0,0.623,0.623,mg/L as N,NULL,NULL
NWIS-118560309,USGS-12213100,"NOOKSACK RIVER AT FERNDALE, WA",48.844832490000002,-122.5893389,17110004,53,53073,NWIS,2020-02-11,nitrate,surface_water,NULL,Water,Surface Water,0,0.76300000000000001,0.76300000000000001,mg/L as N,NULL,NULL
NWIS-118357120,USGS-12213100,"NOOKSACK RIVER AT FERNDALE, WA",48.844832490000002,-122.5893389,17110004,53,53073,NWIS,2019-12-16,nitrate,surface_water,NULL,Water,Surface Water,0,0.61899999999999999,0.61899999999999999,mg/L as N,NULL,NULL
NWIS-118237362,USGS-12213100,"NOOKSACK RIVER AT FERNDALE, WA",48.844832490000002,-122.5893389,17110004,53,53073,NWIS,2019-12-06,nitrate,surface_water,NULL,Water,Surface Water,0,0.39300000000000002,0.39300000000000002,mg/L as N,NULL,NULL
NWIS-117431119,USGS-12213100,"NOOKSACK RIVER AT FERNDALE, WA",48.844832490000002,-122.5893389,17110004,53,53073,NWIS,2019-07-24,nitrate,surface_water,NULL,Water,Surface Water,0,7.9000000000000001E-2,7.9000000000000001E-2,mg/L as N,NULL,NULL
NWIS-117849542,USGS-12213100,"NOOKSACK RIVER AT FERNDALE, WA",48.844832490000002,-122.5893389,17110004,53,53073,NWIS,2019-09-17,nitrate,surface_water,NULL,Water,Surface Water,0,0.27600000000000002,0.27600000000000002,mg/L as N,NULL,NULL
NWIS-117849552,USGS-12213100,"NOOKSACK RIVER AT FERNDALE, WA",48.844832490000002,-122.5893389,17110004,53,53073,NWIS,2019-09-25,nitrate,surface_water,NULL,Water,Surface Water,0,0.19,0.19,mg/L as N,NULL,NULL
NWIS-117849562,USGS-12213100,"NOOKSACK RIVER AT FERNDALE, WA",48.844832490000002,-122.5893389,17110004,53,53073,NWIS,2019-08-28,nitrate,surface_water,NULL,Water,Surface Water,0,0.10000000000000001,0.10000000000000001,mg/L as N,NULL,NULL
NWIS-117672446,USGS-12447390,"ANDREWS CREEK NEAR MAZAMA, WA",48.822924499999999,-120.14592450000001,17020008,53,53047,NWIS,2019-08-28,nitrate,surface_water,NULL,Water,Surface Water,0,1.0999999999999999E-2,1.0999999999999999E-2,mg/L as N,NULL,NULL
NWIS-117672449,USGS-12447390,"ANDREWS CREEK NEAR MAZAMA, WA",48.822924499999999,-120.14592450000001,17020008,53,53047,NWIS,2019-08-28,ortho,surface_water,NULL,Water,Surface Water,0,5.0000000000000001E-3,5.0000000000000001E-3,mg/L as P,4.0000000000000001E-3,NULL
NWIS-117129670,USGS-12447390,"ANDREWS CREEK NEAR MAZAMA, WA",48.822924499999999,-120.14592450000001,17020008,53,53047,NWIS,2019-06-27,nitrate,surface_water,NULL,Water,Surface Water,1,5.0000000000000001E-3,NULL,mg/L as N,0.01,Not Detected
NWIS-117129672,USGS-12447390,"ANDREWS CREEK NEAR MAZAMA, WA",48.822924499999999,-120.14592450000001,17020008,53,53047,NWIS,2019-06-27,ortho,surface_water,NULL,Water,Surface Water,1,6.0000000000000001E-3,NULL,mg/L as P,0.012,Not Detected
NWIS-117129673,USGS-12447390,"ANDREWS CREEK NEAR MAZAMA, WA",48.822924499999999,-120.14592450000001,17020008,53,53047,NWIS,2019-06-27,ortho,surface_water,NULL,Water,Surface Water,1,0.002,NULL,mg/L as P,4.0000000000000001E-3,Not Detected
NWIS-117129696,USGS-12447390,"ANDREWS CREEK NEAR MAZAMA, WA",48.822924499999999,-120.14592450000001,17020008,53,53047,NWIS,2019-06-27,nitrate,surface_water,NULL,Water,Surface Water,1,2.1999999999999999E-2,NULL,mg/L as N,4.3999999999999997E-2,Not Detected
NWIS-117347022,USGS-12447390,"ANDREWS CREEK NEAR MAZAMA, WA",48.822924499999999,-120.14592450000001,17020008,53,53047,NWIS,2019-07-25,nitrate,surface_water,NULL,Water,Surface Water,1,5.0000000000000001E-3,NULL,mg/L as N,0.01,Not Detected
NWIS-117347024,USGS-12447390,"ANDREWS CREEK NEAR MAZAMA, WA",48.822924499999999,-120.14592450000001,17020008,53,53047,NWIS,2019-07-25,ortho,surface_water,NULL,Water,Surface Water,1,6.0000000000000001E-3,NULL,mg/L as P,0.012,Not Detected
NWIS-117347025,USGS-12447390,"ANDREWS CREEK NEAR MAZAMA, WA",48.822924499999999,-120.14592450000001,17020008,53,53047,NWIS,2019-07-25,ortho,surface_water,NULL,Water,Surface Water,1,0.002,NULL,mg/L as P,4.0000000000000001E-3,Not Detected
NWIS-117347046,USGS-12447390,"ANDREWS CREEK NEAR MAZAMA, WA",48.822924499999999,-120.14592450000001,17020008,53,53047,NWIS,2019-07-25,nitrate,surface_water,NULL,Water,Surface Water,1,2.1999999999999999E-2,NULL,mg/L as N,4.3999999999999997E-2,Not Detected
NWIS-118256943,USGS-12447390,"ANDREWS CREEK NEAR MAZAMA, WA",48.822924499999999,-120.14592450000001,17020008,53,53047,NWIS,2019-11-26,nitrate,surface_water,NULL,Water,Surface Water,1,5.0000000000000001E-3,NULL,mg/L as N,0.01,Not Detected
NWIS-118256946,USGS-12447390,"ANDREWS CREEK NEAR MAZAMA, WA",48.822924499999999,-120.14592450000001,17020008,53,53047,NWIS,2019-11-26,ortho,surface_water,NULL,Water,Surface Water,0,5.0000000000000001E-3,5.0000000000000001E-3,mg/L as P,4.0000000000000001E-3,NULL
NWIS-118256967,USGS-12447390,"ANDREWS CREEK NEAR MAZAMA, WA",48.822924499999999,-120.14592450000001,17020008,53,53047,NWIS,2019-11-26,nitrate,surface_water,NULL,Water,Surface Water,1,2.1999999999999999E-2,NULL,mg/L as N,4.3999999999999997E-2,Not Detected
