OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01800187,Sample-Routine,Water,Surface Water,2017-11-08,13:10:00,PST,,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),,U.S. Geological Survey-Water Resources Discipline,USGS-12056500,,"L-3130159 Medium code and sample type is missing in mandatory field, JNV  Added medium code WS and sample type 9 per Peterson. 11/14/2017 mec",,"Stable, low stage",Not applicable,,,40,USGS parameter code 82398,Multiple verticals,,US DH-95 plastic bottle,NWIS-109136531,Not Detected,,Orthophosphate,Dissolved,,,,Accepted,,Actual,,,,,,,,,,,00671,,,,,,,,,PHM01,USGS,"Ortho-PO4, wf, DA phos/mol(NWQL)",,"Anal Chim Acta, 1962, v 27, p 31-36","USGS-National Water Quality Lab, Denver, CO",2017-11-16,,,Detection limit by DQCALC,0.004,mg/l as P,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01700964,Sample-Routine,Water,Groundwater,2017-02-28,13:15:00,PST,,,,,2.7,feet,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-474852117363001,,,,Not applicable,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-106954342,,,Orthophosphate,Dissolved,0.204,mg/l asPO4,,Accepted,,Actual,,,,,,,,,,,00660,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01700964,Sample-Routine,Water,Groundwater,2017-02-28,13:15:00,PST,,,,,2.7,feet,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-474852117363001,,,,Not applicable,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-106954343,,,Orthophosphate,Dissolved,0.067,mg/l as P,,Accepted,,Actual,,,,,,,,,,,00671,,,,,,,,,PHM01,USGS,"Ortho-PO4, wf, DA phos/mol(NWQL)",,"Anal Chim Acta, 1962, v 27, p 31-36","USGS-National Water Quality Lab, Denver, CO",2017-03-09,,,Detection limit by DQCALC,0.004,mg/l as P,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01701351,Sample-Routine,Water,Groundwater,2017-05-23,12:00:00,PDT,,,,,3.2,feet,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-474755117351801,,,,Not applicable,Not applicable,,,USGS,USGS,USGS,,Unknown,NWIS-107799283,,,Orthophosphate,Dissolved,0.233,mg/l asPO4,,Accepted,,Actual,,,,,,,,,,,00660,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01701351,Sample-Routine,Water,Groundwater,2017-05-23,12:00:00,PDT,,,,,3.2,feet,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-474755117351801,,,,Not applicable,Not applicable,,,USGS,USGS,USGS,,Unknown,NWIS-107799284,,,Orthophosphate,Dissolved,0.076,mg/l as P,,Accepted,,Actual,,,,,,,,,,,00671,,,,,,,,,PHM01,USGS,"Ortho-PO4, wf, DA phos/mol(NWQL)",,"Anal Chim Acta, 1962, v 27, p 31-36","USGS-National Water Quality Lab, Denver, CO",2017-06-06,,,Detection limit by DQCALC,0.004,mg/l as P,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01700962,Sample-Routine,Water,Surface Water,2017-03-01,08:10:00,PST,,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),,U.S. Geological Survey-Water Resources Discipline,USGS-12505450,,MM-51237A,,"Stable, normal stage",Routine sample,,,10,USGS parameter code 82398,Equal width increment (ewi),,US DH-81 with Teflon cap and nozzle,NWIS-106947821,,,Orthophosphate,Dissolved,1.47,mg/l asPO4,,Accepted,,Actual,,,,,,,,,,,00660,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01700962,Sample-Routine,Water,Surface Water,2017-03-01,08:10:00,PST,,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),,U.S. Geological Survey-Water Resources Discipline,USGS-12505450,,MM-51237A,,"Stable, normal stage",Routine sample,,,10,USGS parameter code 82398,Equal width increment (ewi),,US DH-81 with Teflon cap and nozzle,NWIS-106947824,,,Orthophosphate,Dissolved,0.479,mg/l as P,,Accepted,,Actual,,,,,,,,,,,00671,,,,,,,,,PHM01,USGS,"Ortho-PO4, wf, DA phos/mol(NWQL)",,"Anal Chim Acta, 1962, v 27, p 31-36","USGS-National Water Quality Lab, Denver, CO",2017-03-06,sample was diluted,,Detection limit by DQCALC,0.004,mg/l as P,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01701545,Sample-Routine,Water,Surface Water,2017-06-25,11:00:00,PDT,,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),,U.S. Geological Survey-Water Resources Discipline,USGS-12447390,,"L-1840045 Received June 30,2017",,"Stable, normal stage",Routine sample,,,70,USGS parameter code 82398,Grab sample  (dip),,Grab sample,NWIS-107951473,Not Detected,,Orthophosphate,Dissolved,,,,Accepted,,Actual,,,,,,,,,,,00660,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,Historical Lower Reporting Limit,0.012,mg/l asPO4,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01701545,Sample-Routine,Water,Surface Water,2017-06-25,11:00:00,PDT,,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),,U.S. Geological Survey-Water Resources Discipline,USGS-12447390,,"L-1840045 Received June 30,2017",,"Stable, normal stage",Routine sample,,,70,USGS parameter code 82398,Grab sample  (dip),,Grab sample,NWIS-107951474,Not Detected,,Orthophosphate,Dissolved,,,,Accepted,,Actual,,,,,,,,,,,00671,,,,,,,,,PHM01,USGS,"Ortho-PO4, wf, DA phos/mol(NWQL)",,"Anal Chim Acta, 1962, v 27, p 31-36","USGS-National Water Quality Lab, Denver, CO",2017-07-14,,,Detection limit by DQCALC,0.004,mg/l as P,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01800445,Sample-Routine,Water,Surface Water,2017-12-27,12:20:00,PST,,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),,U.S. Geological Survey-Water Resources Discipline,USGS-12056500,,,,"Stable, normal stage",Not applicable,,,30,USGS parameter code 82398,"Single vertical, depth integrated",,US DH-95 plastic bottle,NWIS-109362590,Not Detected,,Orthophosphate,Dissolved,,,,Accepted,,Actual,,,,,,,,,,,00660,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,Historical Lower Reporting Limit,0.012,mg/l asPO4,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01800445,Sample-Routine,Water,Surface Water,2017-12-27,12:20:00,PST,,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),,U.S. Geological Survey-Water Resources Discipline,USGS-12056500,,,,"Stable, normal stage",Not applicable,,,30,USGS parameter code 82398,"Single vertical, depth integrated",,US DH-95 plastic bottle,NWIS-109362591,Not Detected,,Orthophosphate,Dissolved,,,,Accepted,,Actual,,,,,,,,,,,00671,,,,,,,,,PHM01,USGS,"Ortho-PO4, wf, DA phos/mol(NWQL)",,"Anal Chim Acta, 1962, v 27, p 31-36","USGS-National Water Quality Lab, Denver, CO",2017-12-29,,,Detection limit by DQCALC,0.004,mg/l as P,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01701353,Sample-Routine,Water,Groundwater,2017-05-23,13:50:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-474806117353901,,,,Not applicable,Not applicable,,,USGS,USGS,USGS,,Unknown,NWIS-107799322,,,Orthophosphate,Dissolved,0.258,mg/l asPO4,,Accepted,,Actual,,,,,,,,,,,00660,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01701353,Sample-Routine,Water,Groundwater,2017-05-23,13:50:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-474806117353901,,,,Not applicable,Not applicable,,,USGS,USGS,USGS,,Unknown,NWIS-107799323,,,Orthophosphate,Dissolved,0.084,mg/l as P,,Accepted,,Actual,,,,,,,,,,,00671,,,,,,,,,PHM01,USGS,"Ortho-PO4, wf, DA phos/mol(NWQL)",,"Anal Chim Acta, 1962, v 27, p 31-36","USGS-National Water Quality Lab, Denver, CO",2017-06-06,,,Detection limit by DQCALC,0.004,mg/l as P,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01700980,Sample-Routine,Water,Surface Water,2017-03-21,12:50:00,PDT,,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),,U.S. Geological Survey-Water Resources Discipline,USGS-12056500,,,,"Stable, normal stage",Routine sample,,,40,USGS parameter code 82398,Multiple verticals,,US DH-95 plastic bottle,NWIS-107054957,Not Detected,,Orthophosphate,Dissolved,,,,Accepted,,Actual,,,,,,,,,,,00660,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,Historical Lower Reporting Limit,0.012,mg/l asPO4,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01700980,Sample-Routine,Water,Surface Water,2017-03-21,12:50:00,PDT,,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),,U.S. Geological Survey-Water Resources Discipline,USGS-12056500,,,,"Stable, normal stage",Routine sample,,,40,USGS parameter code 82398,Multiple verticals,,US DH-95 plastic bottle,NWIS-107054958,Not Detected,,Orthophosphate,Dissolved,,,,Accepted,,Actual,,,,,,,,,,,00671,,,,,,,,,PHM01,USGS,"Ortho-PO4, wf, DA phos/mol(NWQL)",,"Anal Chim Acta, 1962, v 27, p 31-36","USGS-National Water Quality Lab, Denver, CO",2017-03-29,,,Detection limit by DQCALC,0.004,mg/l as P,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01701432,Sample-Routine,Water,Groundwater,2017-05-25,11:10:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-474806117335501,,L-1510115 Changed Station Id to current per R. Huffman. JPC 6/15/17,,Not applicable,Not applicable,,,USGS,USGS,USGS,,Unknown,NWIS-107841450,,,Orthophosphate,Dissolved,0.086,mg/l asPO4,,Accepted,,Actual,,,,,,,,,,,00660,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01701432,Sample-Routine,Water,Groundwater,2017-05-25,11:10:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-474806117335501,,L-1510115 Changed Station Id to current per R. Huffman. JPC 6/15/17,,Not applicable,Not applicable,,,USGS,USGS,USGS,,Unknown,NWIS-107841451,,,Orthophosphate,Dissolved,0.028,mg/l as P,,Accepted,,Actual,,,,,,,,,,,00671,,,,,,,,,PHM01,USGS,"Ortho-PO4, wf, DA phos/mol(NWQL)",,"Anal Chim Acta, 1962, v 27, p 31-36","USGS-National Water Quality Lab, Denver, CO",2017-06-06,,,Detection limit by DQCALC,0.004,mg/l as P,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01701972,Sample-Routine,Water,Groundwater,2017-08-08,12:00:00,PDT,,,,,2.4,feet,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-474755117351801,,,,Not applicable,Not applicable,,,USGS,USGS,USGS,,Unknown,NWIS-108671711,,,Orthophosphate,Dissolved,0.047,mg/l asPO4,,Accepted,,Actual,,,,,,,,,,,00660,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01701972,Sample-Routine,Water,Groundwater,2017-08-08,12:00:00,PDT,,,,,2.4,feet,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-474755117351801,,,,Not applicable,Not applicable,,,USGS,USGS,USGS,,Unknown,NWIS-108671712,,,Orthophosphate,Dissolved,0.015,mg/l as P,,Accepted,,Actual,,,,,,,,,,,00671,,,,,,,,,PHM01,USGS,"Ortho-PO4, wf, DA phos/mol(NWQL)",,"Anal Chim Acta, 1962, v 27, p 31-36","USGS-National Water Quality Lab, Denver, CO",2017-08-24,,,Detection limit by DQCALC,0.004,mg/l as P,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01800421,Sample-Routine,Water,Groundwater,2017-12-04,14:20:00,PST,,,,,2.8,feet,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-474852117363001,,L-3470099 FED EX LATE DELIVERY   Improper sample container; FU 125mL brown poly,,Not applicable,Not applicable,,,USGS,USGS,USGS,,Unknown,NWIS-109342942,,,Orthophosphate,Dissolved,0.241,mg/l asPO4,,Accepted,,Actual,,,,,,,,,,,00660,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01800421,Sample-Routine,Water,Groundwater,2017-12-04,14:20:00,PST,,,,,2.8,feet,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-474852117363001,,L-3470099 FED EX LATE DELIVERY   Improper sample container; FU 125mL brown poly,,Not applicable,Not applicable,,,USGS,USGS,USGS,,Unknown,NWIS-109342943,,,Orthophosphate,Dissolved,0.079,mg/l as P,,Accepted,,Actual,,,,,,,,,,,00671,,,,,,,,,PHM01,USGS,"Ortho-PO4, wf, DA phos/mol(NWQL)",,"Anal Chim Acta, 1962, v 27, p 31-36","USGS-National Water Quality Lab, Denver, CO",2017-12-18,,,Detection limit by DQCALC,0.004,mg/l as P,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01701990,Quality Control Sample-Field Replicate,Water,Groundwater,2017-08-10,16:20:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-474806117353901,,,,Not applicable,Not applicable,,,USGS,USGS,USGS,,Unknown,NWIS-108945333,,,Orthophosphate,Dissolved,0.269,mg/l asPO4,,Accepted,,Actual,,,,,,,,,,,00660,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01701990,Quality Control Sample-Field Replicate,Water,Groundwater,2017-08-10,16:20:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-474806117353901,,,,Not applicable,Not applicable,,,USGS,USGS,USGS,,Unknown,NWIS-108945334,,,Orthophosphate,Dissolved,0.088,mg/l as P,,Accepted,,Actual,,,,,,,,,,,00671,,,,,,,,,PHM01,USGS,"Ortho-PO4, wf, DA phos/mol(NWQL)",,"Anal Chim Acta, 1962, v 27, p 31-36","USGS-National Water Quality Lab, Denver, CO",2017-08-24,,,Detection limit by DQCALC,0.004,mg/l as P,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01701864,Sample-Routine,Water,Surface Water,2017-08-29,12:20:00,PDT,,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),,U.S. Geological Survey-Water Resources Discipline,USGS-12056500,,,,"Stable, normal stage",Not applicable,,,10,USGS parameter code 82398,Equal width increment (ewi),,US DH-81,NWIS-108643425,Not Detected,,Orthophosphate,Dissolved,,,,Accepted,,Actual,,,,,,,,,,,00660,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,Historical Lower Reporting Limit,0.012,mg/l asPO4,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01701864,Sample-Routine,Water,Surface Water,2017-08-29,12:20:00,PDT,,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),,U.S. Geological Survey-Water Resources Discipline,USGS-12056500,,,,"Stable, normal stage",Not applicable,,,10,USGS parameter code 82398,Equal width increment (ewi),,US DH-81,NWIS-108643426,Not Detected,,Orthophosphate,Dissolved,,,,Accepted,,Actual,,,,,,,,,,,00671,,,,,,,,,PHM01,USGS,"Ortho-PO4, wf, DA phos/mol(NWQL)",,"Anal Chim Acta, 1962, v 27, p 31-36","USGS-National Water Quality Lab, Denver, CO",2017-09-11,,,Detection limit by DQCALC,0.004,mg/l as P,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01800075,Sample-Routine,Water,Surface Water,2017-10-26,12:10:00,PDT,,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),,U.S. Geological Survey-Water Resources Discipline,USGS-12056500,,"L-3000176 Added ""Comments to NWQL"" per N. Peterson. JPC 10/30/17",,"Stable, low stage",Not applicable,,,40,USGS parameter code 82398,Multiple verticals,,US DH-95 plastic bottle,NWIS-109052656,Not Detected,,Orthophosphate,Dissolved,,,,Accepted,,Actual,,,,,,,,,,,00660,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,Historical Lower Reporting Limit,0.012,mg/l asPO4,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01800075,Sample-Routine,Water,Surface Water,2017-10-26,12:10:00,PDT,,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),,U.S. Geological Survey-Water Resources Discipline,USGS-12056500,,"L-3000176 Added ""Comments to NWQL"" per N. Peterson. JPC 10/30/17",,"Stable, low stage",Not applicable,,,40,USGS parameter code 82398,Multiple verticals,,US DH-95 plastic bottle,NWIS-109052657,Not Detected,,Orthophosphate,Dissolved,,,,Accepted,,Actual,,,,,,,,,,,00671,,,,,,,,,PHM01,USGS,"Ortho-PO4, wf, DA phos/mol(NWQL)",,"Anal Chim Acta, 1962, v 27, p 31-36","USGS-National Water Quality Lab, Denver, CO",2017-11-08,,,Detection limit by DQCALC,0.004,mg/l as P,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01701347,Sample-Routine,Water,Groundwater,2017-05-22,13:45:00,PDT,,,,,3.6,feet,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-474852117363001,,,,Not applicable,Not applicable,,,USGS,USGS,USGS,,Unknown,NWIS-107799203,,,Orthophosphate,Dissolved,0.168,mg/l asPO4,,Accepted,,Actual,,,,,,,,,,,00660,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01701347,Sample-Routine,Water,Groundwater,2017-05-22,13:45:00,PDT,,,,,3.6,feet,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-474852117363001,,,,Not applicable,Not applicable,,,USGS,USGS,USGS,,Unknown,NWIS-107799204,,,Orthophosphate,Dissolved,0.055,mg/l as P,,Accepted,,Actual,,,,,,,,,,,00671,,,,,,,,,PHM01,USGS,"Ortho-PO4, wf, DA phos/mol(NWQL)",,"Anal Chim Acta, 1962, v 27, p 31-36","USGS-National Water Quality Lab, Denver, CO",2017-06-06,,,Detection limit by DQCALC,0.004,mg/l as P,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01800444,Sample-Routine,Water,Surface Water,2017-12-13,08:30:00,PST,,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),,U.S. Geological Survey-Water Resources Discipline,USGS-12505450,,MM-54210A,,"Stable, low stage",Routine sample,,,10,USGS parameter code 82398,Equal width increment (ewi),,US DH-81 with Teflon cap and nozzle,NWIS-109347855,,,Orthophosphate,Dissolved,0.356,mg/l asPO4,,Accepted,,Actual,,,,,,,,,,,00660,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01800444,Sample-Routine,Water,Surface Water,2017-12-13,08:30:00,PST,,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),,U.S. Geological Survey-Water Resources Discipline,USGS-12505450,,MM-54210A,,"Stable, low stage",Routine sample,,,10,USGS parameter code 82398,Equal width increment (ewi),,US DH-81 with Teflon cap and nozzle,NWIS-109347858,,,Orthophosphate,Dissolved,0.116,mg/l as P,,Accepted,,Actual,,,,,,,,,,,00671,,,,,,,,,PHM01,USGS,"Ortho-PO4, wf, DA phos/mol(NWQL)",,"Anal Chim Acta, 1962, v 27, p 31-36","USGS-National Water Quality Lab, Denver, CO",2017-12-21,,,Detection limit by DQCALC,0.004,mg/l as P,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01800275,Sample-Routine,Water,Surface Water,2017-11-29,13:00:00,PST,,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),,U.S. Geological Survey-Water Resources Discipline,USGS-12056500,,,,"Stable, normal stage",Not applicable,,,70,USGS parameter code 82398,Grab sample  (dip),,US DH-95 plastic bottle,NWIS-109226503,,,Orthophosphate,Dissolved,0.012,mg/l asPO4,,Accepted,,Actual,,,,,,,,,,,00660,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01800275,Sample-Routine,Water,Surface Water,2017-11-29,13:00:00,PST,,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),,U.S. Geological Survey-Water Resources Discipline,USGS-12056500,,,,"Stable, normal stage",Not applicable,,,70,USGS parameter code 82398,Grab sample  (dip),,US DH-95 plastic bottle,NWIS-109226504,,,Orthophosphate,Dissolved,0.004,mg/l as P,,Accepted,,Actual,,,,,,,,,,,00671,,,,,,,,,PHM01,USGS,"Ortho-PO4, wf, DA phos/mol(NWQL)",,"Anal Chim Acta, 1962, v 27, p 31-36","USGS-National Water Quality Lab, Denver, CO",2017-12-01,below the reporting level but at or above the detection level,,Detection limit by DQCALC,0.004,mg/l as P,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01700603,Sample-Routine,Water,Surface Water,2017-01-23,12:40:00,PST,,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),,U.S. Geological Survey-Water Resources Discipline,USGS-12056500,,,,"Stable, normal stage",Routine sample,,,40,USGS parameter code 82398,Multiple verticals,,US DH-95 plastic bottle,NWIS-106688809,,,Orthophosphate,Dissolved,0.014,mg/l asPO4,,Accepted,,Actual,,,,,,,,,,,00660,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01700603,Sample-Routine,Water,Surface Water,2017-01-23,12:40:00,PST,,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),,U.S. Geological Survey-Water Resources Discipline,USGS-12056500,,,,"Stable, normal stage",Routine sample,,,40,USGS parameter code 82398,Multiple verticals,,US DH-95 plastic bottle,NWIS-106688810,,,Orthophosphate,Dissolved,0.005,mg/l as P,,Accepted,,Actual,,,,,,,,,,,00671,,,,,,,,,PHM01,USGS,"Ortho-PO4, wf, DA phos/mol(NWQL)",,"Anal Chim Acta, 1962, v 27, p 31-36","USGS-National Water Quality Lab, Denver, CO",2017-01-27,below the reporting level but at or above the detection level,,Detection limit by DQCALC,0.004,mg/l as P,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01701979,Sample-Routine,Water,Groundwater,2017-08-09,15:00:00,PDT,,,,,2.6,feet,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-475004117453001,,,,Not applicable,Not applicable,,,USGS,USGS,USGS,,Unknown,NWIS-108671884,,,Orthophosphate,Dissolved,0.095,mg/l asPO4,,Accepted,,Actual,,,,,,,,,,,00660,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01701979,Sample-Routine,Water,Groundwater,2017-08-09,15:00:00,PDT,,,,,2.6,feet,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-475004117453001,,,,Not applicable,Not applicable,,,USGS,USGS,USGS,,Unknown,NWIS-108671885,,,Orthophosphate,Dissolved,0.031,mg/l as P,,Accepted,,Actual,,,,,,,,,,,00671,,,,,,,,,PHM01,USGS,"Ortho-PO4, wf, DA phos/mol(NWQL)",,"Anal Chim Acta, 1962, v 27, p 31-36","USGS-National Water Quality Lab, Denver, CO",2017-08-24,,,Detection limit by DQCALC,0.004,mg/l as P,,,NWIS
